instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_name,weathersit_name,weekday_name,year_month
12661,2012-06-16,2,1,6,17,0,6,0,2,0.72,0.6515,0.37,0.2537,244,349,593,Musim Panas,Berkabut,Sabtu,2012-06
12662,2012-06-16,2,1,6,18,0,6,0,2,0.72,0.6515,0.37,0.2239,256,315,571,Musim Panas,Berkabut,Sabtu,2012-06
12663,2012-06-16,2,1,6,19,0,6,0,2,0.7,0.6364,0.42,0.194,184,277,461,Musim Panas,Berkabut,Sabtu,2012-06
12664,2012-06-16,2,1,6,20,0,6,0,2,0.66,0.6212,0.47,0.194,123,229,352,Musim Panas,Berkabut,Sabtu,2012-06
12665,2012-06-16,2,1,6,21,0,6,0,2,0.64,0.6212,0.5,0.2239,98,192,290,Musim Panas,Berkabut,Sabtu,2012-06
12666,2012-06-16,2,1,6,22,0,6,0,1,0.62,0.6212,0.53,0.2985,91,189,280,Musim Panas,Cerah,Sabtu,2012-06
12667,2012-06-16,2,1,6,23,0,6,0,1,0.6,0.6212,0.53,0.2985,49,134,183,Musim Panas,Cerah,Sabtu,2012-06
12668,2012-06-17,2,1,6,0,0,0,0,1,0.56,0.5303,0.56,0.1343,31,117,148,Musim Panas,Cerah,Minggu,2012-06
12669,2012-06-17,2,1,6,1,0,0,0,1,0.56,0.5303,0.6,0.1642,21,67,88,Musim Panas,Cerah,Minggu,2012-06
12670,2012-06-17,2,1,6,2,0,0,0,1,0.56,0.5303,0.56,0.0896,19,55,74,Musim Panas,Cerah,Minggu,2012-06
12671,2012-06-17,2,1,6,3,0,0,0,1,0.54,0.5152,0.64,0.1045,6,22,28,Musim Panas,Cerah,Minggu,2012-06
12672,2012-06-17,2,1,6,4,0,0,0,1,0.54,0.5152,0.64,0.0896,2,16,18,Musim Panas,Cerah,Minggu,2012-06
12673,2012-06-17,2,1,6,5,0,0,0,1,0.54,0.5152,0.68,0.1343,4,13,17,Musim Panas,Cerah,Minggu,2012-06
12674,2012-06-17,2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045,7,16,23,Musim Panas,Cerah,Minggu,2012-06
12675,2012-06-17,2,1,6,7,0,0,0,1,0.52,0.5,0.72,0.0896,18,30,48,Musim Panas,Cerah,Minggu,2012-06
12676,2012-06-17,2,1,6,8,0,0,0,1,0.56,0.5303,0.68,0.2537,24,95,119,Musim Panas,Cerah,Minggu,2012-06
12677,2012-06-17,2,1,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642,91,183,274,Musim Panas,Cerah,Minggu,2012-06
12678,2012-06-17,2,1,6,10,0,0,0,1,0.58,0.5455,0.64,0.0,148,288,436,Musim Panas,Cerah,Minggu,2012-06
12679,2012-06-17,2,1,6,11,0,0,0,1,0.62,0.6212,0.57,0.1045,196,350,546,Musim Panas,Cerah,Minggu,2012-06
12680,2012-06-17,2,1,6,12,0,0,0,1,0.62,0.6212,0.57,0.0,260,355,615,Musim Panas,Cerah,Minggu,2012-06
12681,2012-06-17,2,1,6,13,0,0,0,1,0.64,0.6212,0.53,0.1642,267,347,614,Musim Panas,Cerah,Minggu,2012-06
12682,2012-06-17,2,1,6,14,0,0,0,1,0.64,0.6212,0.53,0.0,255,327,582,Musim Panas,Cerah,Minggu,2012-06
12683,2012-06-17,2,1,6,15,0,0,0,1,0.66,0.6212,0.5,0.2239,203,260,463,Musim Panas,Cerah,Minggu,2012-06
12684,2012-06-17,2,1,6,16,0,0,0,1,0.66,0.6212,0.54,0.2985,240,340,580,Musim Panas,Cerah,Minggu,2012-06
12685,2012-06-17,2,1,6,17,0,0,0,1,0.64,0.6212,0.57,0.2239,232,361,593,Musim Panas,Cerah,Minggu,2012-06
12686,2012-06-17,2,1,6,18,0,0,0,1,0.64,0.6212,0.53,0.194,203,310,513,Musim Panas,Cerah,Minggu,2012-06
12687,2012-06-17,2,1,6,19,0,0,0,1,0.64,0.6212,0.53,0.1642,146,244,390,Musim Panas,Cerah,Minggu,2012-06
12688,2012-06-17,2,1,6,20,0,0,0,1,0.62,0.6212,0.57,0.194,101,201,302,Musim Panas,Cerah,Minggu,2012-06
12689,2012-06-17,2,1,6,21,0,0,0,1,0.62,0.6212,0.57,0.194,76,170,246,Musim Panas,Cerah,Minggu,2012-06
12690,2012-06-17,2,1,6,22,0,0,0,1,0.6,0.6061,0.6,0.194,55,98,153,Musim Panas,Cerah,Minggu,2012-06
12691,2012-06-17,2,1,6,23,0,0,0,1,0.58,0.5455,0.64,0.194,29,79,108,Musim Panas,Cerah,Minggu,2012-06
12692,2012-06-18,2,1,6,0,0,1,1,1,0.56,0.5303,0.73,0.2537,12,28,40,Musim Panas,Cerah,Senin,2012-06
12693,2012-06-18,2,1,6,1,0,1,1,1,0.54,0.5152,0.77,0.2239,9,5,14,Musim Panas,Cerah,Senin,2012-06
12694,2012-06-18,2,1,6,2,0,1,1,1,0.54,0.5152,0.77,0.2239,3,6,9,Musim Panas,Cerah,Senin,2012-06
12695,2012-06-18,2,1,6,3,0,1,1,2,0.52,0.5,0.83,0.2239,1,3,4,Musim Panas,Berkabut,Senin,2012-06
12696,2012-06-18,2,1,6,4,0,1,1,2,0.54,0.5152,0.77,0.194,0,9,9,Musim Panas,Berkabut,Senin,2012-06
12697,2012-06-18,2,1,6,5,0,1,1,3,0.52,0.5,0.83,0.1343,1,22,23,Musim Panas,Hujan/Salju Ringan,Senin,2012-06
12698,2012-06-18,2,1,6,6,0,1,1,3,0.52,0.5,0.88,0.1343,0,37,37,Musim Panas,Hujan/Salju Ringan,Senin,2012-06
12699,2012-06-18,2,1,6,7,0,1,1,3,0.52,0.5,0.94,0.2239,10,135,145,Musim Panas,Hujan/Salju Ringan,Senin,2012-06
12700,2012-06-18,2,1,6,8,0,1,1,2,0.54,0.5152,0.83,0.194,27,447,474,Musim Panas,Berkabut,Senin,2012-06
12701,2012-06-18,2,1,6,9,0,1,1,2,0.54,0.5152,0.83,0.2239,28,222,250,Musim Panas,Berkabut,Senin,2012-06
12702,2012-06-18,2,1,6,10,0,1,1,3,0.54,0.5152,0.88,0.1045,13,78,91,Musim Panas,Hujan/Salju Ringan,Senin,2012-06
12703,2012-06-18,2,1,6,11,0,1,1,2,0.54,0.5152,0.88,0.1642,25,96,121,Musim Panas,Berkabut,Senin,2012-06
12704,2012-06-18,2,1,6,12,0,1,1,3,0.56,0.5303,0.78,0.1343,29,139,168,Musim Panas,Hujan/Salju Ringan,Senin,2012-06
12705,2012-06-18,2,1,6,13,0,1,1,2,0.58,0.5455,0.73,0.1343,51,174,225,Musim Panas,Berkabut,Senin,2012-06
12706,2012-06-18,2,1,6,14,0,1,1,2,0.58,0.5455,0.68,0.194,59,160,219,Musim Panas,Berkabut,Senin,2012-06
12707,2012-06-18,2,1,6,15,0,1,1,2,0.6,0.5909,0.69,0.194,61,176,237,Musim Panas,Berkabut,Senin,2012-06
12708,2012-06-18,2,1,6,16,0,1,1,2,0.6,0.5909,0.73,0.194,53,279,332,Musim Panas,Berkabut,Senin,2012-06
12709,2012-06-18,2,1,6,17,0,1,1,2,0.6,0.5909,0.73,0.194,54,669,723,Musim Panas,Berkabut,Senin,2012-06
12710,2012-06-18,2,1,6,18,0,1,1,2,0.62,0.6061,0.69,0.1642,47,595,642,Musim Panas,Berkabut,Senin,2012-06
12711,2012-06-18,2,1,6,19,0,1,1,2,0.62,0.5909,0.73,0.0896,52,411,463,Musim Panas,Berkabut,Senin,2012-06
12712,2012-06-18,2,1,6,20,0,1,1,2,0.62,0.5909,0.73,0.1343,45,317,362,Musim Panas,Berkabut,Senin,2012-06
12713,2012-06-18,2,1,6,21,0,1,1,2,0.62,0.5909,0.73,0.1045,35,238,273,Musim Panas,Berkabut,Senin,2012-06
12714,2012-06-18,2,1,6,22,0,1,1,2,0.62,0.5909,0.73,0.1642,21,143,164,Musim Panas,Berkabut,Senin,2012-06
12715,2012-06-18,2,1,6,23,0,1,1,3,0.6,0.5758,0.78,0.194,17,57,74,Musim Panas,Hujan/Salju Ringan,Senin,2012-06
12716,2012-06-19,2,1,6,0,0,2,1,2,0.6,0.5758,0.78,0.1642,5,30,35,Musim Panas,Berkabut,Selasa,2012-06
12717,2012-06-19,2,1,6,1,0,2,1,2,0.6,0.5758,0.78,0.1642,1,13,14,Musim Panas,Berkabut,Selasa,2012-06
12718,2012-06-19,2,1,6,2,0,2,1,2,0.6,0.5758,0.78,0.1343,1,14,15,Musim Panas,Berkabut,Selasa,2012-06
12719,2012-06-19,2,1,6,3,0,2,1,2,0.6,0.5758,0.78,0.1045,1,7,8,Musim Panas,Berkabut,Selasa,2012-06
12720,2012-06-19,2,1,6,4,0,2,1,2,0.6,0.5758,0.78,0.1343,1,9,10,Musim Panas,Berkabut,Selasa,2012-06
12721,2012-06-19,2,1,6,5,0,2,1,2,0.6,0.5758,0.78,0.194,3,34,37,Musim Panas,Berkabut,Selasa,2012-06
12722,2012-06-19,2,1,6,6,0,2,1,2,0.6,0.5758,0.78,0.1045,9,152,161,Musim Panas,Berkabut,Selasa,2012-06
12723,2012-06-19,2,1,6,7,0,2,1,2,0.6,0.5758,0.78,0.1343,18,462,480,Musim Panas,Berkabut,Selasa,2012-06
12724,2012-06-19,2,1,6,8,0,2,1,2,0.6,0.5758,0.78,0.1642,40,633,673,Musim Panas,Berkabut,Selasa,2012-06
12725,2012-06-19,2,1,6,9,0,2,1,1,0.64,0.6061,0.73,0.0896,40,288,328,Musim Panas,Cerah,Selasa,2012-06
12726,2012-06-19,2,1,6,10,0,2,1,1,0.64,0.6061,0.73,0.0896,44,136,180,Musim Panas,Cerah,Selasa,2012-06
12727,2012-06-19,2,1,6,11,0,2,1,1,0.66,0.6212,0.69,0.1343,56,174,230,Musim Panas,Cerah,Selasa,2012-06
12728,2012-06-19,2,1,6,12,0,2,1,1,0.7,0.6515,0.65,0.0896,70,222,292,Musim Panas,Cerah,Selasa,2012-06
12729,2012-06-19,2,1,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343,69,203,272,Musim Panas,Cerah,Selasa,2012-06
12730,2012-06-19,2,1,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045,61,166,227,Musim Panas,Cerah,Selasa,2012-06
12731,2012-06-19,2,1,6,15,0,2,1,1,0.78,0.7424,0.59,0.1642,72,187,259,Musim Panas,Cerah,Selasa,2012-06
12732,2012-06-19,2,1,6,16,0,2,1,1,0.8,0.7576,0.55,0.2239,48,286,334,Musim Panas,Cerah,Selasa,2012-06
12733,2012-06-19,2,1,6,17,0,2,1,1,0.8,0.7576,0.55,0.194,86,725,811,Musim Panas,Cerah,Selasa,2012-06
12734,2012-06-19,2,1,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642,91,704,795,Musim Panas,Cerah,Selasa,2012-06
12735,2012-06-19,2,1,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239,82,432,514,Musim Panas,Cerah,Selasa,2012-06
12736,2012-06-19,2,1,6,20,0,2,1,1,0.8,0.7576,0.55,0.2537,59,399,458,Musim Panas,Cerah,Selasa,2012-06
12737,2012-06-19,2,1,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642,37,239,276,Musim Panas,Cerah,Selasa,2012-06
12738,2012-06-19,2,1,6,22,0,2,1,1,0.72,0.697,0.79,0.0896,51,240,291,Musim Panas,Cerah,Selasa,2012-06
12739,2012-06-19,2,1,6,23,0,2,1,1,0.72,0.697,0.79,0.1343,23,102,125,Musim Panas,Cerah,Selasa,2012-06
12740,2012-06-20,2,1,6,0,0,3,1,1,0.7,0.6667,0.79,0.194,5,48,53,Musim Panas,Cerah,Rabu,2012-06
12741,2012-06-20,2,1,6,1,0,3,1,1,0.68,0.6364,0.79,0.194,7,20,27,Musim Panas,Cerah,Rabu,2012-06
12742,2012-06-20,2,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642,1,5,6,Musim Panas,Cerah,Rabu,2012-06
12743,2012-06-20,2,1,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343,2,6,8,Musim Panas,Cerah,Rabu,2012-06
12744,2012-06-20,2,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896,1,6,7,Musim Panas,Cerah,Rabu,2012-06
12745,2012-06-20,2,1,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896,2,37,39,Musim Panas,Cerah,Rabu,2012-06
12746,2012-06-20,2,1,6,6,0,3,1,2,0.64,0.5758,0.89,0.0896,9,156,165,Musim Panas,Berkabut,Rabu,2012-06
12747,2012-06-20,2,1,6,7,0,3,1,2,0.66,0.5909,0.89,0.0,20,444,464,Musim Panas,Berkabut,Rabu,2012-06
12748,2012-06-20,2,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045,43,600,643,Musim Panas,Berkabut,Rabu,2012-06
12749,2012-06-20,2,1,6,9,0,3,1,2,0.72,0.697,0.74,0.0,40,276,316,Musim Panas,Berkabut,Rabu,2012-06
12750,2012-06-20,2,1,6,10,0,3,1,1,0.82,0.7727,0.52,0.1343,41,126,167,Musim Panas,Cerah,Rabu,2012-06
12751,2012-06-20,2,1,6,11,0,3,1,1,0.84,0.7879,0.49,0.194,54,134,188,Musim Panas,Cerah,Rabu,2012-06
12752,2012-06-20,2,1,6,12,0,3,1,1,0.86,0.803,0.47,0.1642,30,150,180,Musim Panas,Cerah,Rabu,2012-06
12753,2012-06-20,2,1,6,13,0,3,1,1,0.86,0.7879,0.44,0.1045,48,163,211,Musim Panas,Cerah,Rabu,2012-06
12754,2012-06-20,2,1,6,14,0,3,1,1,0.88,0.803,0.39,0.194,56,134,190,Musim Panas,Cerah,Rabu,2012-06
12755,2012-06-20,2,1,6,15,0,3,1,1,0.9,0.8182,0.35,0.0,36,143,179,Musim Panas,Cerah,Rabu,2012-06
12756,2012-06-20,2,1,6,16,0,3,1,1,0.9,0.8182,0.35,0.1045,51,284,335,Musim Panas,Cerah,Rabu,2012-06
12757,2012-06-20,2,1,6,17,0,3,1,1,0.9,0.8182,0.37,0.0,80,611,691,Musim Panas,Cerah,Rabu,2012-06
12758,2012-06-20,2,1,6,18,0,3,1,1,0.9,0.8182,0.37,0.0,81,591,672,Musim Panas,Cerah,Rabu,2012-06
12759,2012-06-20,2,1,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537,90,449,539,Musim Panas,Cerah,Rabu,2012-06
12760,2012-06-20,2,1,6,20,0,3,1,1,0.86,0.7727,0.39,0.2239,81,326,407,Musim Panas,Cerah,Rabu,2012-06
12761,2012-06-20,2,1,6,21,0,3,1,1,0.84,0.7576,0.44,0.0896,42,302,344,Musim Panas,Cerah,Rabu,2012-06
12762,2012-06-20,2,1,6,22,0,3,1,1,0.82,0.7576,0.46,0.1045,31,226,257,Musim Panas,Cerah,Rabu,2012-06
12763,2012-06-20,2,1,6,23,0,3,1,1,0.78,0.7424,0.59,0.1045,21,102,123,Musim Panas,Cerah,Rabu,2012-06
12764,2012-06-21,3,1,6,0,0,4,1,1,0.74,0.697,0.7,0.0896,16,53,69,Musim Gugur,Cerah,Kamis,2012-06
12765,2012-06-21,3,1,6,1,0,4,1,1,0.72,0.697,0.79,0.1343,2,16,18,Musim Gugur,Cerah,Kamis,2012-06
12766,2012-06-21,3,1,6,2,0,4,1,1,0.72,0.697,0.79,0.1045,11,7,18,Musim Gugur,Cerah,Kamis,2012-06
12767,2012-06-21,3,1,6,3,0,4,1,1,0.72,0.697,0.74,0.0,3,8,11,Musim Gugur,Cerah,Kamis,2012-06
12768,2012-06-21,3,1,6,4,0,4,1,1,0.7,0.6667,0.84,0.0896,1,11,12,Musim Gugur,Cerah,Kamis,2012-06
12769,2012-06-21,3,1,6,5,0,4,1,1,0.7,0.6667,0.84,0.1045,3,37,40,Musim Gugur,Cerah,Kamis,2012-06
12770,2012-06-21,3,1,6,6,0,4,1,2,0.7,0.6667,0.84,0.0896,3,147,150,Musim Gugur,Berkabut,Kamis,2012-06
12771,2012-06-21,3,1,6,7,0,4,1,2,0.7,0.6667,0.84,0.0896,26,437,463,Musim Gugur,Berkabut,Kamis,2012-06
12772,2012-06-21,3,1,6,8,0,4,1,1,0.74,0.697,0.7,0.0,27,563,590,Musim Gugur,Cerah,Kamis,2012-06
12773,2012-06-21,3,1,6,9,0,4,1,1,0.8,0.7576,0.55,0.194,32,224,256,Musim Gugur,Cerah,Kamis,2012-06
12774,2012-06-21,3,1,6,10,0,4,1,1,0.84,0.7879,0.49,0.1045,36,114,150,Musim Gugur,Cerah,Kamis,2012-06
12775,2012-06-21,3,1,6,11,0,4,1,1,0.86,0.7879,0.41,0.1343,40,121,161,Musim Gugur,Cerah,Kamis,2012-06
12776,2012-06-21,3,1,6,12,0,4,1,1,0.9,0.8182,0.35,0.194,33,182,215,Musim Gugur,Cerah,Kamis,2012-06
12777,2012-06-21,3,1,6,13,0,4,1,1,0.9,0.8182,0.35,0.0,31,141,172,Musim Gugur,Cerah,Kamis,2012-06
12778,2012-06-21,3,1,6,14,0,4,1,1,0.88,0.7879,0.37,0.1642,27,149,176,Musim Gugur,Cerah,Kamis,2012-06
12779,2012-06-21,3,1,6,15,0,4,1,1,0.92,0.8333,0.33,0.1642,40,154,194,Musim Gugur,Cerah,Kamis,2012-06
12780,2012-06-21,3,1,6,16,0,4,1,1,0.9,0.8182,0.35,0.1343,37,283,320,Musim Gugur,Cerah,Kamis,2012-06
12781,2012-06-21,3,1,6,17,0,4,1,1,0.88,0.7879,0.37,0.0,80,535,615,Musim Gugur,Cerah,Kamis,2012-06
12782,2012-06-21,3,1,6,18,0,4,1,1,0.86,0.7879,0.41,0.194,78,562,640,Musim Gugur,Cerah,Kamis,2012-06
12783,2012-06-21,3,1,6,19,0,4,1,1,0.88,0.803,0.39,0.2239,84,415,499,Musim Gugur,Cerah,Kamis,2012-06
12784,2012-06-21,3,1,6,20,0,4,1,1,0.86,0.7879,0.44,0.194,79,357,436,Musim Gugur,Cerah,Kamis,2012-06
12785,2012-06-21,3,1,6,21,0,4,1,1,0.82,0.7727,0.52,0.194,55,256,311,Musim Gugur,Cerah,Kamis,2012-06
12786,2012-06-21,3,1,6,22,0,4,1,1,0.8,0.7879,0.63,0.1642,22,221,243,Musim Gugur,Cerah,Kamis,2012-06
12787,2012-06-21,3,1,6,23,0,4,1,1,0.8,0.7727,0.59,0.0896,12,134,146,Musim Gugur,Cerah,Kamis,2012-06
12788,2012-06-22,3,1,6,0,0,5,1,2,0.76,0.7273,0.7,0.1045,16,77,93,Musim Gugur,Berkabut,Jumat,2012-06
12789,2012-06-22,3,1,6,1,0,5,1,1,0.76,0.7424,0.75,0.1642,3,28,31,Musim Gugur,Cerah,Jumat,2012-06
12790,2012-06-22,3,1,6,2,0,5,1,1,0.74,0.7121,0.79,0.0,0,12,12,Musim Gugur,Cerah,Jumat,2012-06
12791,2012-06-22,3,1,6,3,0,5,1,1,0.74,0.7121,0.79,0.0,1,6,7,Musim Gugur,Cerah,Jumat,2012-06
12792,2012-06-22,3,1,6,4,0,5,1,2,0.76,0.7273,0.66,0.0,3,7,10,Musim Gugur,Berkabut,Jumat,2012-06
12793,2012-06-22,3,1,6,5,0,5,1,2,0.74,0.697,0.66,0.0896,3,35,38,Musim Gugur,Berkabut,Jumat,2012-06
12794,2012-06-22,3,1,6,6,0,5,1,2,0.74,0.697,0.66,0.0,4,118,122,Musim Gugur,Berkabut,Jumat,2012-06
12795,2012-06-22,3,1,6,7,0,5,1,1,0.74,0.6818,0.58,0.1642,19,340,359,Musim Gugur,Cerah,Jumat,2012-06
12796,2012-06-22,3,1,6,8,0,5,1,1,0.76,0.697,0.55,0.1343,49,564,613,Musim Gugur,Cerah,Jumat,2012-06
12797,2012-06-22,3,1,6,9,0,5,1,1,0.76,0.7121,0.58,0.2239,55,278,333,Musim Gugur,Cerah,Jumat,2012-06
12798,2012-06-22,3,1,6,10,0,5,1,1,0.8,0.7424,0.52,0.3582,52,133,185,Musim Gugur,Cerah,Jumat,2012-06
12799,2012-06-22,3,1,6,11,0,5,1,1,0.8,0.7424,0.49,0.1642,76,160,236,Musim Gugur,Cerah,Jumat,2012-06
12800,2012-06-22,3,1,6,12,0,5,1,1,0.84,0.7879,0.49,0.1343,63,191,254,Musim Gugur,Cerah,Jumat,2012-06
12801,2012-06-22,3,1,6,13,0,5,1,1,0.88,0.803,0.39,0.2239,72,228,300,Musim Gugur,Cerah,Jumat,2012-06
12802,2012-06-22,3,1,6,14,0,5,1,1,0.88,0.803,0.39,0.2239,65,198,263,Musim Gugur,Cerah,Jumat,2012-06
12803,2012-06-22,3,1,6,15,0,5,1,1,0.9,0.8182,0.35,0.3582,72,212,284,Musim Gugur,Cerah,Jumat,2012-06
12804,2012-06-22,3,1,6,16,0,5,1,1,0.9,0.803,0.31,0.2239,67,313,380,Musim Gugur,Cerah,Jumat,2012-06
12805,2012-06-22,3,1,6,17,0,5,1,2,0.82,0.7273,0.38,0.1642,95,551,646,Musim Gugur,Berkabut,Jumat,2012-06
12806,2012-06-22,3,1,6,18,0,5,1,2,0.8,0.7576,0.55,0.194,62,443,505,Musim Gugur,Berkabut,Jumat,2012-06
12807,2012-06-22,3,1,6,19,0,5,1,2,0.76,0.697,0.55,0.5224,45,317,362,Musim Gugur,Berkabut,Jumat,2012-06
12808,2012-06-22,3,1,6,20,0,5,1,2,0.76,0.697,0.55,0.5224,31,171,202,Musim Gugur,Berkabut,Jumat,2012-06
12809,2012-06-22,3,1,6,21,0,5,1,3,0.68,0.6364,0.65,0.2836,40,177,217,Musim Gugur,Hujan/Salju Ringan,Jumat,2012-06
12810,2012-06-22,3,1,6,22,0,5,1,1,0.68,0.6364,0.69,0.1343,42,155,197,Musim Gugur,Cerah,Jumat,2012-06
12811,2012-06-22,3,1,6,23,0,5,1,2,0.66,0.6212,0.74,0.0,29,145,174,Musim Gugur,Berkabut,Jumat,2012-06
12812,2012-06-23,3,1,6,0,0,6,0,1,0.64,0.5758,0.83,0.0,14,102,116,Musim Gugur,Cerah,Sabtu,2012-06
12813,2012-06-23,3,1,6,1,0,6,0,1,0.66,0.6061,0.78,0.1343,16,107,123,Musim Gugur,Cerah,Sabtu,2012-06
12814,2012-06-23,3,1,6,2,0,6,0,2,0.64,0.5758,0.83,0.194,18,75,93,Musim Gugur,Berkabut,Sabtu,2012-06
12815,2012-06-23,3,1,6,3,0,6,0,2,0.64,0.5758,0.83,0.0896,10,32,42,Musim Gugur,Berkabut,Sabtu,2012-06
12816,2012-06-23,3,1,6,4,0,6,0,2,0.64,0.5758,0.83,0.1642,6,13,19,Musim Gugur,Berkabut,Sabtu,2012-06
12817,2012-06-23,3,1,6,5,0,6,0,2,0.64,0.5758,0.83,0.194,1,11,12,Musim Gugur,Berkabut,Sabtu,2012-06
12818,2012-06-23,3,1,6,6,0,6,0,1,0.64,0.5758,0.83,0.0896,10,37,47,Musim Gugur,Cerah,Sabtu,2012-06
12819,2012-06-23,3,1,6,7,0,6,0,1,0.64,0.5758,0.83,0.1642,19,59,78,Musim Gugur,Cerah,Sabtu,2012-06
12820,2012-06-23,3,1,6,8,0,6,0,1,0.68,0.6364,0.69,0.2239,34,133,167,Musim Gugur,Cerah,Sabtu,2012-06
12821,2012-06-23,3,1,6,9,0,6,0,1,0.72,0.6818,0.62,0.194,85,247,332,Musim Gugur,Cerah,Sabtu,2012-06
12822,2012-06-23,3,1,6,10,0,6,0,1,0.74,0.6818,0.55,0.194,177,317,494,Musim Gugur,Cerah,Sabtu,2012-06
12823,2012-06-23,3,1,6,11,0,6,0,1,0.76,0.6818,0.48,0.2239,167,349,516,Musim Gugur,Cerah,Sabtu,2012-06
12824,2012-06-23,3,1,6,12,0,6,0,1,0.8,0.7273,0.43,0.194,203,399,602,Musim Gugur,Cerah,Sabtu,2012-06
12825,2012-06-23,3,1,6,13,0,6,0,1,0.82,0.7273,0.34,0.194,226,338,564,Musim Gugur,Cerah,Sabtu,2012-06
12826,2012-06-23,3,1,6,14,0,6,0,1,0.78,0.6818,0.33,0.2537,238,371,609,Musim Gugur,Cerah,Sabtu,2012-06
12827,2012-06-23,3,1,6,15,0,6,0,1,0.84,0.7273,0.3,0.3284,217,266,483,Musim Gugur,Cerah,Sabtu,2012-06
12828,2012-06-23,3,1,6,16,0,6,0,1,0.84,0.7121,0.26,0.2985,196,317,513,Musim Gugur,Cerah,Sabtu,2012-06
12829,2012-06-23,3,1,6,17,0,6,0,1,0.82,0.7121,0.26,0.2537,214,316,530,Musim Gugur,Cerah,Sabtu,2012-06
12830,2012-06-23,3,1,6,18,0,6,0,1,0.82,0.7121,0.26,0.2985,194,287,481,Musim Gugur,Cerah,Sabtu,2012-06
12831,2012-06-23,3,1,6,19,0,6,0,1,0.8,0.697,0.27,0.194,185,240,425,Musim Gugur,Cerah,Sabtu,2012-06
12832,2012-06-23,3,1,6,20,0,6,0,1,0.78,0.6818,0.31,0.194,158,228,386,Musim Gugur,Cerah,Sabtu,2012-06
12833,2012-06-23,3,1,6,21,0,6,0,1,0.76,0.6667,0.33,0.1343,99,223,322,Musim Gugur,Cerah,Sabtu,2012-06
12834,2012-06-23,3,1,6,22,0,6,0,1,0.74,0.6515,0.37,0.1045,101,178,279,Musim Gugur,Cerah,Sabtu,2012-06
12835,2012-06-23,3,1,6,23,0,6,0,1,0.72,0.6515,0.44,0.0,69,156,225,Musim Gugur,Cerah,Sabtu,2012-06
12836,2012-06-24,3,1,6,0,0,0,0,1,0.7,0.6515,0.51,0.0,31,132,163,Musim Gugur,Cerah,Minggu,2012-06
12837,2012-06-24,3,1,6,1,0,0,0,2,0.68,0.6364,0.54,0.0896,39,88,127,Musim Gugur,Berkabut,Minggu,2012-06
12838,2012-06-24,3,1,6,2,0,0,0,2,0.68,0.6364,0.51,0.0,34,80,114,Musim Gugur,Berkabut,Minggu,2012-06
12839,2012-06-24,3,1,6,3,0,0,0,2,0.66,0.6212,0.65,0.0896,19,41,60,Musim Gugur,Berkabut,Minggu,2012-06
12840,2012-06-24,3,1,6,4,0,0,0,2,0.66,0.6212,0.65,0.0,4,9,13,Musim Gugur,Berkabut,Minggu,2012-06
12841,2012-06-24,3,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.1343,1,7,8,Musim Gugur,Cerah,Minggu,2012-06
12842,2012-06-24,3,1,6,6,0,0,0,1,0.64,0.6061,0.65,0.1642,6,19,25,Musim Gugur,Cerah,Minggu,2012-06
12843,2012-06-24,3,1,6,7,0,0,0,1,0.64,0.6061,0.69,0.1045,23,48,71,Musim Gugur,Cerah,Minggu,2012-06
12844,2012-06-24,3,1,6,8,0,0,0,1,0.7,0.6515,0.58,0.0,38,103,141,Musim Gugur,Cerah,Minggu,2012-06
12845,2012-06-24,3,1,6,9,0,0,0,1,0.72,0.6667,0.51,0.0,63,169,232,Musim Gugur,Cerah,Minggu,2012-06
12846,2012-06-24,3,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.0,161,291,452,Musim Gugur,Cerah,Minggu,2012-06
12847,2012-06-24,3,1,6,11,0,0,0,1,0.76,0.6818,0.4,0.1343,215,291,506,Musim Gugur,Cerah,Minggu,2012-06
12848,2012-06-24,3,1,6,12,0,0,0,1,0.8,0.697,0.33,0.2239,227,329,556,Musim Gugur,Cerah,Minggu,2012-06
12849,2012-06-24,3,1,6,13,0,0,0,1,0.8,0.697,0.33,0.2836,237,348,585,Musim Gugur,Cerah,Minggu,2012-06
12850,2012-06-24,3,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.2985,253,298,551,Musim Gugur,Cerah,Minggu,2012-06
12851,2012-06-24,3,1,6,15,0,0,0,1,0.86,0.7424,0.28,0.2239,197,290,487,Musim Gugur,Cerah,Minggu,2012-06
